,reviews_rating,user_sentiment,reviews_text
18577,1,Positive,"I purchaed 12443842 for 3.28 and 25483701 for 6.37 - the formulas are exactly the same but the prices are drastically different! http://www.walmart.com/ip/Clorox-Disinfecting-Bathroom-Cleaner-30-Fl-Oz/12443842 http://www.walmart.com/ip/Clorox-Company-COX16930-Clorox-Disinfecting-Bathroom-Cleaner-30-oz/25483701 each bottle reads: Ative Ingredients: n-Alkyl (60 C14, 30 C16, 5 C12, 5 C18) 0.1375 dimethylbenzyl ammonium chloride n-Alkyl (68 C12, 32 C14) 0.1375 dimethyl ethlbenzyl ammonium choride 99.7250 other ingredients 100.0000 total"
18578,1,Positive,"When pulling out a wipe they NEVER come out right. Many time they come out too thin,other times the entire roll tries to come out. Something has changed as this was never an issue before. Be cause it was not an issue i buy the large container."
18579,1,Positive,"I normally buy Clorox brand disinfecting wipes over generic wipes because I like the Fresh Scent. I notice that you've changed the scent and strongly dislike it. While I'll look for Lavender scent in the future, I suspect it does not have wide distribution."
18581,1,Positive,"I have a Kohler Devonshire acrylic tub and cultured marble tub surround and vanity top/sinks. For years I have used Scrub Free, which is safe for acrylic tubs and cultured marble. Now, I cannot find this product locally. A friend has the same tub, which she purchased on my recommendation. She cleans it with Lysol Bathroom Cleaner, but although it is approved by Kohler, the product label says not to use it on acrylic. I decided to test the Lysol product and Clorox Disinfecting Bathroom Cleaner, which is also approved by Kohler. Plus, the label says it is safe to use on plastics. The Lysol product did a good job - the tested locations on tub and countertop were shiny when rinsed and dried. However the Clorox product left the test spots on the tub and counter dull, and I was really afraid it had done damage to the finish. But after cleaning with the Lysol product, the Clorox test areas were smooth and shiny again. I do not recommend using this product on acrylic."
18582,2,Positive,"I used to love these wipes but recently something has changed in the quality of the paper used. They were great for wiping down the table or counter but now there are lots of little fibers left behind. This makes the table look dirtier than when I started and means I need to go back through with another towel to finish the clean up, which defeats the purpose of convenience wipes."
20637,1,Positive,"The conditioner was worse than the shampoo, did absolutely nothing if not made my scalp more itchy."
20638,1,Positive,Smells good and liked the way it made my hair feel but did nothing for my scalp.
20730,1,Positive,I really wanted to like this but it left me sticky feeling all day.
20762,2,Positive,"If we had not already used this heater, we would have returned it. Bought it to warm up our bathroom before a shower. It does not get warm enough. We put it on high about a half hour before taking a shower & only slightly warmer. This is a small bathroom about 8 x 8. We do have tile floors & a granite top on the vanity so maybe that makes a difference....harder to heat.Suggest buying a bigger heater with more wattage."
20780,1,Positive,"I love salt and vinegar chips, but these Lay's Salt and Vinegar chips are patheticWhat I love about them:Inexpensive - compared to other brands of potato chips, these are cheap and are often on saleEasy to find in stores - compared to other brands of potato chips, these are extremely easy to find in stores, and available just about everywhereSalty - these chips are very salty and you taste the salt in every biteWhat I don't like about them:Too much vinegar - these chips have way too much vinegar and have an unpleasing bitter taste to themSoggy/wet feeling and consistency - these chips have a very soggy and wet consistency to them. They feel filmy, like vinegar film, not like salt film, and have a very soggy overall taste that lessens the crunch. They don't feel wet, but the consistency is wet, very unappetizingNot very crunchy - unlike other brands of salt and vinegar chips, these are not very crispy. They are very thin, slightly thicker than paper, and don't really have much of a crispness to speak ofAlways broken chips - every time I've ever purchased this brand of salt and vinegar chips, whether online or in a store, the chips are almost always broken all throughout the bag. The bag is very thin, compared to other brands, and the chips are always brokenAt the end of the day, these are terrible salt and vinegar chips and there are so many tastier and crispier varieties out there, that I no longer consider this brand"
