,reviews_rating,user_sentiment,reviews_text
6702,4,Negative,have used clorox products for years and never been let down This review was collected as part of a promotion.
6713,4,Negative,I like using the wipes because they are convenient and disinfect! This review was collected as part of a promotion.
6721,4,Negative,"cleans surfaces well, giving a sense of no more germs"
6723,4,Negative,"I keep a container of wipes in my desk at work so anytime someone with a cold sits at my desk I can wipe down the desk, keyboard and phone quickly and not worry about getting someone elses cold."
6724,4,Negative,THESE ARE GREAT FOR ON THE GO CLEANING. THERE ARE SOME NASTY PEOPLE OUT THERE. This review was collected as part of a promotion.
6732,4,Negative,I keep Clorox Wipes in my house all the time. We use them for wiping down countertops to stoves. Also use them for cleaning up messes the cats may leave. This review was collected as part of a promotion.
6741,4,Negative,I buy Clorox wipes in bulk to save money and because I believe they are a fantasitic product. This review was collected as part of a promotion.
6742,4,Negative,"I live clorox. I use the kitchen spray everyday. I love the fact that it can get rid of tough stains. As many people know, pomegranates stain really bad, but, with a couple of sprays from clorox and the stain is gone. This review was collected as part of a promotion."
6750,4,Negative,These wipes are so convenient to use when you prefer a disposable cleanup! This review was collected as part of a promotion.
6752,4,Negative,Clorox wipes are an everyday product in my house. They are tough enough to clean up any mess.
6760,4,Negative,I and m wife relly like this product. We always clorox products n our house. This review was collected as part of a promotion.
6761,4,Negative,I always use clorox wipes when cleaning up the kitchen and bathroom sinks. It's the easiest thing to use and it works so well around the grease oil spills. This review was collected as part of a promotion.
6762,4,Negative,Keep the wipes stashed in a few places! Easy to pull out and wipe up after your company's messy sneeze! This review was collected as part of a promotion.
6764,4,Negative,I use clorox wipes throughout my home. It cleans and disinfects. This review was collected as part of a promotion.
6769,4,Negative,My son's preschool uses these everyday. Very convenient. This review was collected as part of a promotion.
6804,4,Negative,I use these all the time on my new kitchen counters. Only complaint is that they leave streaks so I have to go back over after use. This review was collected as part of a promotion.
6810,4,Negative,"I like clorox wipes they are convenient, and disinfects. This review was collected as part of a promotion."
6811,4,Negative,Always use Clorox disinfecting wipes for all my needs! This review was collected as part of a promotion.
6813,4,Negative,I never let myself run out of Clorox wipes! They are a must have! This review was collected as part of a promotion.
6816,4,Negative,Clorox wipes are the solution to the toughest dirt I like it This review was collected as part of a promotion.
6819,4,Negative,Clorox wipes are a convenient way to wipe nasty germs away quickly. This review was collected as part of a promotion.
6869,4,Negative,I love the scent and how convenient they are to use! I do with they wouldn't streak so badly though:( This review was collected as part of a promotion.
6888,4,Negative,these wipes are a life saver with little children at home This review was collected as part of a promotion.
6903,4,Negative,"I like the wet wipes. it not only cleans, but it deodorizes as well. This review was collected as part of a promotion."
6906,4,Negative,I use clorox wipes in my classroom to rid germs on the desks. I also use it in my home to dissinfect the kitchen and the bathroom. This review was collected as part of a promotion.
6914,4,Negative,"Use them for every day cleaning of counters, milk jugs when we bring them home from the store, bathroom, and door handles."
6926,4,Negative,"No spray required, disinfects my counters after handling meat, and convenient to use on toilet and stains on floors. This review was collected as part of a promotion."
6935,4,Negative,I like that the bleach get clothes whiter and that bleach products takes stains off my kitchen counter every time. This review was collected as part of a promotion.
6940,4,Negative,"While I don't like using antibacterial products too often, when necessary I appreciate the ease of these wipes. This review was collected as part of a promotion."
6951,4,Negative,I like to use the wipes for cleaning my counter tops of MY camper. It is convient when there is limited water. This review was collected as part of a promotion.
6963,4,Negative,"I use it almost everyday on everything. Having little kids, and germs spreading, it's a must in our household! This review was collected as part of a promotion."
6966,4,Negative,"I use these when a spill happens. instead of grabbing the spray and rag, just rip out a towelette and wipe. This review was collected as part of a promotion."
7003,4,Negative,Keep the wipes stashed in a few places! Easy to pull out and wipe up after your company's messy sneeze! This review was collected as part of a promotion.
7007,4,Negative,I love the scent and how convenient they are to use! I do with they wouldn't streak so badly though:( This review was collected as part of a promotion.
7026,4,Negative,I like the cleaning power of clorax products. It whitens your clothes and disinfects your counters. This review was collected as part of a promotion.
7030,4,Negative,"I carry clorox wipes in my car and in my work bag, whenever I need to disinfect anything I use them. This review was collected as part of a promotion."
7036,4,Negative,Clorox is a brand I've seen around the house since I was a little girl now it's a brand I trust. This review was collected as part of a promotion.
7047,4,Negative,"Lots of messes in my classroom, after birthday parties, after science lessons and before parties. This review was collected as part of a promotion."
7056,4,Negative,"I keep clorox in my car and use it in public bathrooms, motels and even restaurants to sanitize . This review was collected as part of a promotion."
